Iteration	posterior	NumSpeciation	numExtinction	numMassExtinctions 
556700	-1603.45480889114	5	1	0
556800	-1614.27389517838	5	3	0
556900	-1610.8336061455	6	1	0
557000	-1616.90865171573	6	2	0
557100	-1609.25296912382	5	2	0
557200	-1602.30405146723	3	2	0
557300	-1615.95310751933	5	4	0
557400	-1601.955895078	3	3	0
557500	-1609.89439748596	5	3	0
557600	-1607.32532167126	5	2	0
557700	-1611.27017955186	6	2	0
557800	-1616.4867025233	5	3	0
557900	-1616.94909840233	4	5	0
558000	-1617.48939205516	7	3	0
558100	-1618.39716268671	6	3	0
558200	-1608.84960773453	3	4	0
558300	-1607.18091196409	3	3	0
558400	-1611.35210462087	6	2	0
558500	-1614.48342341081	4	4	0
558600	-1610.08619034773	5	2	0
558700	-1625.64630075188	8	3	0
558800	-1610.38113024287	4	4	0
558900	-1620.1294248488	8	2	0
559000	-1612.7986585206	5	3	0
559100	-1609.87242466576	4	3	0
559200	-1609.34369173686	3	2	0
559300	-1606.174377616	3	2	0
559400	-1607.67517669856	3	2	0
559500	-1621.64417089186	5	3	0
559600	-1610.95821775645	4	2	0
559700	-1628.90088559615	7	2	0
559800	-1614.65432393015	4	4	0
559900	-1624.18378409523	8	3	0
560000	-1602.87454002688	5	1	0
560100	-1621.37376187234	7	2	0
560200	-1611.41258705568	6	3	0
560300	-1601.66308150046	4	2	0
560400	-1607.96143405846	4	3	0
560500	-1604.1877449924	4	2	0
560600	-1619.70975074629	7	3	0
560700	-1615.58610595177	6	2	0
560800	-1615.18520175981	5	4	0
560900	-1623.65828171368	5	5	0
561000	-1612.72560923307	7	2	0
561100	-1597.71203160937	4	1	0
561200	-1620.16800729344	4	4	0
561300	-1604.786074678	5	2	0
561400	-1599.39858914318	4	1	0
561500	-1612.78169966184	5	2	0
561600	-1619.42247545105	4	4	0
561700	-1606.14161860549	3	3	0
561800	-1610.51103225696	5	3	0
561900	-1621.73008130858	6	3	0
562000	-1624.29398365679	5	5	0
562100	-1617.44996290844	5	3	0
562200	-1614.14967537616	6	2	0
562300	-1605.61169506067	5	2	0
562400	-1603.27391283289	5	1	0
562500	-1608.10800172657	4	3	0
562600	-1618.47675757479	6	4	0
562700	-1598.03885002662	4	1	0
562800	-1628.93332123111	8	4	0
562900	-1605.45414861309	5	1	0
563000	-1602.55564905628	4	2	0
563100	-1605.50071699192	3	4	0
563200	-1615.32698907429	4	5	0
563300	-1611.68447297202	5	4	0
563400	-1608.82724906802	5	3	0
563500	-1608.48872322497	4	2	0
563600	-1616.80617676752	5	4	0
563700	-1603.10269691859	3	4	0
563800	-1604.65866090594	3	4	0
563900	-1603.23760734137	4	3	0
564000	-1600.51429299197	4	1	0
564100	-1602.95826815062	4	2	0
564200	-1601.5000270206	4	1	0
564300	-1608.63432233697	4	3	0
564400	-1607.26487438518	5	2	0
564500	-1610.15082738273	4	3	0
564600	-1605.3007433732	5	1	0
564700	-1624.18940541182	4	7	0
564800	-1613.05863802945	5	3	0
564900	-1619.2372335719	8	1	0
565000	-1611.20300303719	6	2	0
565100	-1612.62656189878	5	3	0
565200	-1614.99950556593	5	3	0
565300	-1615.84324700632	7	2	0
565400	-1607.60719453133	4	3	0
565500	-1608.57561706364	4	3	0
565600	-1602.32125207504	4	2	0
565700	-1609.50323334566	4	3	0
565800	-1616.39165998925	5	4	0
565900	-1610.51778011039	4	4	0
566000	-1621.15930266265	7	4	0
566100	-1602.06813805068	4	2	0
566200	-1601.95669100621	4	2	0
566300	-1604.37543330292	4	2	0
566400	-1606.64140245363	5	2	0
566500	-1607.03542895341	5	2	0
566600	-1609.28208931614	4	3	0
566700	-1601.63252110203	3	2	0
566800	-1610.43098367741	5	1	0
566900	-1615.73624777305	4	5	0
567000	-1610.70122333484	5	3	0
567100	-1611.41434517715	4	4	0
567200	-1608.57610176509	4	3	0
567300	-1602.48843641431	4	2	0
567400	-1611.69440135651	5	3	0
567500	-1607.46761769339	4	3	0
567600	-1609.05506046548	6	1	0
567700	-1610.15271624684	5	2	0
567800	-1605.51861179092	5	1	0
567900	-1617.37773478516	6	2	0
568000	-1612.6998567761	5	1	0
568100	-1618.22442885047	6	3	0
568200	-1616.18226050463	3	4	0
568300	-1611.9433618772	5	1	0
568400	-1605.80124441145	3	1	0
568500	-1609.53952188847	3	3	0
568600	-1613.09380575634	3	2	0
568700	-1618.24708389869	5	2	0
568800	-1611.3725476859	5	1	0
568900	-1610.66684113309	4	2	0
569000	-1612.59082675582	1	3	0
569100	-1609.36058117207	1	3	0
569200	-1612.69416664033	2	3	0
569300	-1606.92603713242	2	1	0
569400	-1613.04245064719	4	1	0
569500	-1624.19577710334	2	6	0
569600	-1613.68431830888	2	3	0
569700	-1611.15352984565	2	3	0
569800	-1610.75789766938	2	3	0
569900	-1617.0072600362	3	4	0
570000	-1610.89734797293	1	3	0
570100	-1625.3431007857	3	5	0
570200	-1614.76373551421	2	4	0
570300	-1617.38806031963	4	2	0
570400	-1613.83368199665	3	3	0
570500	-1614.43803045795	1	4	0
570600	-1617.71535639978	1	5	0
570700	-1624.57385126932	5	3	0
570800	-1607.05850771924	1	1	0
570900	-1615.23463848304	3	3	0
571000	-1619.55876793192	4	3	0
571100	-1612.63597343661	3	2	0
571200	-1624.073147722	5	4	0
571300	-1614.00458118474	4	2	0
571400	-1626.77808583056	4	6	0
571500	-1614.91130266173	2	3	0
571600	-1612.18578035212	3	3	0
571700	-1609.01184212436	3	3	0
571800	-1606.12882392692	3	2	0
571900	-1611.99789472219	5	1	0
572000	-1602.17866396434	4	1	0
572100	-1604.44797924025	4	2	0
572200	-1607.4016791782	4	2	0
572300	-1607.69728201987	5	1	0
572400	-1608.86947457788	5	2	0
572500	-1607.67922317936	4	3	0
572600	-1607.1263367088	5	2	0
572700	-1614.78864655577	4	5	0
572800	-1604.73650606988	5	1	0
572900	-1610.96749556762	6	2	0
573000	-1599.97758469929	4	1	0
573100	-1615.51344935108	8	1	0
573200	-1606.37655986609	5	2	0
573300	-1610.65328667835	4	4	0
573400	-1608.62837449827	5	2	0
573500	-1606.73957655624	5	1	0
573600	-1609.2514599346	4	3	0
573700	-1598.94955449676	3	2	0
573800	-1625.65423632239	4	8	0
573900	-1612.73146910914	3	5	0
574000	-1623.03334576953	4	7	0
574100	-1604.60200110398	5	1	0
574200	-1603.67242624034	5	1	0
574300	-1603.58480663608	4	2	0
574400	-1607.78902172797	5	2	0
574500	-1622.59323321563	5	5	0
574600	-1613.60077109452	5	3	0
574700	-1603.64358081475	4	1	0
574800	-1619.15752787382	7	2	0
574900	-1598.53475180956	3	2	0
575000	-1611.73510543073	6	2	0
575100	-1611.47606931636	7	1	0
575200	-1626.30113837674	7	4	0
575300	-1604.22493517067	3	4	0
575400	-1603.20652714708	4	2	0
575500	-1614.70439084899	6	1	0
575600	-1600.48930591745	3	2	0
575700	-1616.23756819136	7	3	0
575800	-1609.05394549564	6	2	0
575900	-1630.68270392823	7	6	0
576000	-1627.04060235768	5	6	0
576100	-1611.15958279645	5	4	0
576200	-1606.92275249756	5	2	0
576300	-1606.49890269307	5	2	0
576400	-1627.88773796843	6	6	0
576500	-1627.46055489731	6	6	0
576600	-1615.92908207348	7	3	0
576700	-1622.33365108199	6	3	0
576800	-1617.406912121	7	3	0
576900	-1611.30835789117	4	4	0
577000	-1612.52836797918	6	3	0
577100	-1617.72770006481	8	2	0
577200	-1607.31440475211	4	3	0
577300	-1610.84288497849	4	3	0
577400	-1616.12197252727	8	1	0
577500	-1600.14774822107	4	1	0
577600	-1605.83374196887	4	3	0
577700	-1611.0363443028	5	3	0
577800	-1616.17325035473	6	4	0
577900	-1610.67944020039	5	3	0
578000	-1622.05098919535	9	2	0
578100	-1618.39251318231	7	3	0
578200	-1614.23174344036	3	2	0
578300	-1610.5019999635	3	1	0
578400	-1611.86144755001	2	3	0
578500	-1627.98292786605	5	5	0
578600	-1618.07884636307	4	3	0
578700	-1613.06144019824	3	3	0
578800	-1607.02802801691	2	2	0
578900	-1619.74126259658	4	3	0
579000	-1620.45141732646	4	3	0
579100	-1617.95881896033	2	4	0
579200	-1616.32491063581	5	1	0
579300	-1615.03408868102	3	3	0
579400	-1613.90227937921	3	2	0
579500	-1629.10422896799	5	4	0
579600	-1643.647767161	7	6	0
579700	-1610.01955050848	5	1	0
579800	-1610.87570786002	5	2	0
579900	-1610.26910467349	3	3	0
580000	-1617.9544215385	3	4	0
580100	-1600.51363269235	2	2	0
580200	-1609.27956934021	2	4	0
580300	-1614.06200491844	4	4	0
580400	-1617.10621910415	3	4	0
580500	-1604.50457937358	2	2	0
580600	-1615.22300562028	2	5	0
580700	-1608.53877375136	3	3	0
580800	-1632.85032447637	7	4	0
580900	-1610.857145457	2	4	0
581000	-1628.55078335679	6	3	0
581100	-1611.59980287597	3	2	0
581200	-1609.77102338434	3	1	0
581300	-1619.19808667297	5	2	0
581400	-1609.2748291643	1	3	0
581500	-1617.74806261224	3	4	0
581600	-1608.31580680549	1	3	0
581700	-1609.62369608161	1	3	0
581800	-1606.02587446523	1	2	0
581900	-1609.92547111449	4	1	0
582000	-1605.41712787502	1	2	0
582100	-1607.6435676973	2	2	0
582200	-1611.79635956889	3	2	0
582300	-1619.54017431609	4	3	0
582400	-1619.77788028775	4	4	0
582500	-1611.02819426611	3	2	0
582600	-1627.03404734865	3	6	0
582700	-1612.43484677736	2	3	0
582800	-1614.75591198421	3	3	0
582900	-1609.2065013668	2	2	0
583000	-1608.45430172451	2	2	0
583100	-1608.35712364878	2	1	0
583200	-1607.49678443364	2	2	0
583300	-1613.09277793303	2	3	0
583400	-1624.7761380082	2	6	0
583500	-1616.15741818011	1	5	0
583600	-1609.93707157239	1	2	0
583700	-1615.76672913527	3	2	0
583800	-1610.82002564455	3	2	0
583900	-1621.14008125324	2	5	0
584000	-1617.23680036817	2	4	0
584100	-1607.39510806727	2	2	0
584200	-1610.11479568799	3	1	0
584300	-1608.18107795346	3	1	0
584400	-1611.24190673387	3	2	0
584500	-1615.20382211428	3	2	0
584600	-1618.41960322084	1	5	0
584700	-1618.91894053789	2	5	0
584800	-1608.57554451971	3	1	0
584900	-1604.65858572777	1	2	0
585000	-1615.22156304342	1	4	0
585100	-1610.53773925686	1	3	0
585200	-1619.75074409231	4	2	0
585300	-1616.27000024773	1	5	0
585400	-1611.87352802285	2	2	0
585500	-1617.67293238906	3	3	0
585600	-1607.43344845863	1	2	0
585700	-1618.64558731064	4	3	0
585800	-1610.50610680235	2	3	0
585900	-1610.86941211917	3	2	0
586000	-1616.44289557579	1	4	0
586100	-1615.63828597453	1	4	0
586200	-1621.6939976212	4	3	0
586300	-1611.90070036518	2	4	0
586400	-1617.0303813057	4	4	0
586500	-1614.11950664653	2	3	0
586600	-1622.73710828842	5	2	0
586700	-1640.31106912412	6	5	0
586800	-1615.87892393104	3	3	0
586900	-1628.00658694471	3	5	0
587000	-1617.25888330975	2	4	0
587100	-1613.18765269346	4	3	0
587200	-1618.13519972504	4	3	0
587300	-1618.75437342068	2	4	0
587400	-1609.60134256447	2	2	0
587500	-1612.17591747385	1	4	0
587600	-1617.00027964415	3	4	0
587700	-1606.87724121603	1	2	0
587800	-1612.68636357018	3	2	0
587900	-1620.40730550095	3	3	0
588000	-1615.12685741158	2	4	0
588100	-1609.7836972986	2	2	0
588200	-1613.65053061313	3	2	0
588300	-1607.23384538036	3	2	0
588400	-1617.11699164499	2	4	0
588500	-1606.37119468487	3	1	0
588600	-1618.15518867165	3	3	0
588700	-1614.92383214481	4	3	0
588800	-1612.08232854008	4	3	0
588900	-1607.71945886868	4	1	0
589000	-1615.06547629079	6	3	0
589100	-1605.83220884636	4	1	0
589200	-1608.84201443823	5	2	0
589300	-1612.29099790471	5	4	0
589400	-1602.00217052587	3	3	0
589500	-1614.99944321396	5	3	0
589600	-1606.53933084503	5	2	0
589700	-1605.20560476469	4	2	0
589800	-1612.53857280866	5	3	0
589900	-1625.18479711643	5	6	0
590000	-1613.55486610536	6	2	0
590100	-1611.03337532357	5	3	0
590200	-1614.83214986326	4	5	0
590300	-1613.41831499156	5	4	0
590400	-1601.68553270888	3	2	0
590500	-1617.34187003738	7	3	0
590600	-1600.87795201951	4	2	0
590700	-1604.97976015805	4	3	0
590800	-1600.00575134338	4	1	0
590900	-1609.33404299825	4	3	0
591000	-1628.65109405035	7	5	0
591100	-1603.87669344336	4	2	0
591200	-1621.56538899568	8	2	0
591300	-1600.33326217389	4	1	0
591400	-1609.48078261945	6	2	0
591500	-1600.40317759397	4	2	0
591600	-1598.89904549127	4	1	0
591700	-1611.02627537796	5	3	0
591800	-1605.64830643328	4	3	0
591900	-1611.01492077977	6	2	0
592000	-1622.59682253523	6	5	0
592100	-1617.51458018039	6	3	0
592200	-1605.9361116048	5	1	0
592300	-1614.28770704998	7	2	0
592400	-1623.87593819256	8	4	0
592500	-1613.73073267426	6	3	0
592600	-1612.50901986589	5	3	0
592700	-1602.71178463236	3	3	0
592800	-1606.49749319012	4	2	0
592900	-1601.93306760769	3	2	0
593000	-1620.84833564545	7	3	0
593100	-1604.12337070105	4	2	0
593200	-1606.50943893268	4	2	0
593300	-1607.08269200591	5	2	0
593400	-1610.56215541832	5	1	0
593500	-1604.4862167157	4	2	0
593600	-1602.29415959516	4	2	0
593700	-1622.25825234611	9	1	0
593800	-1607.4751737273	5	1	0
593900	-1604.67995034746	5	2	0
594000	-1618.4437968239	7	3	0
594100	-1610.16593065353	6	2	0
594200	-1611.42418794688	6	3	0
594300	-1606.91971170488	4	3	0
594400	-1614.27125017834	4	5	0
594500	-1617.70534620576	8	1	0
594600	-1612.6138469927	5	3	0
594700	-1614.12280837686	4	4	0
594800	-1611.53873464206	4	4	0
594900	-1606.69049698654	4	3	0
595000	-1607.83728736639	3	4	0
595100	-1611.80476456703	5	3	0
595200	-1607.84204457849	4	3	0
595300	-1605.06592384607	3	3	0
595400	-1608.303027693	6	1	0
595500	-1609.7638325061	6	1	0
595600	-1609.86913882989	4	3	0
595700	-1601.52050859168	4	1	0
595800	-1606.78370939807	4	3	0
595900	-1614.27766315028	5	4	0
596000	-1603.79683250733	4	1	0
596100	-1604.07057312821	4	2	0
596200	-1610.57690602482	5	3	0
596300	-1623.53128424172	5	6	0
596400	-1613.07592128869	6	3	0
596500	-1609.7990928722	6	2	0
596600	-1621.33210180064	8	2	0
596700	-1610.87415262118	6	1	0
596800	-1616.6669146803	5	4	0
596900	-1608.9857323086	6	1	0
597000	-1609.89045021086	4	3	0
597100	-1609.89206074572	6	1	0
597200	-1616.22225728889	6	2	0
597300	-1607.83092791217	5	3	0
597400	-1605.43498961567	5	2	0
597500	-1613.68867304526	6	3	0
597600	-1617.30173009021	6	2	0
597700	-1611.55030220562	5	4	0
597800	-1619.59957529958	9	1	0
597900	-1602.86805508936	4	2	0
598000	-1604.13814164589	4	2	0
598100	-1606.81614564647	4	1	0
598200	-1605.94808512693	3	4	0
598300	-1596.74439431409	4	1	0
598400	-1603.06039572967	4	2	0
598500	-1610.65980163695	6	1	0
598600	-1607.55749049159	6	1	0
598700	-1608.30736563393	6	1	0
598800	-1611.25003516795	7	1	0
598900	-1613.69999504917	5	4	0
599000	-1622.28924534908	6	5	0
599100	-1602.87447729086	3	3	0
599200	-1611.48670377583	4	4	0
599300	-1622.91402830883	5	5	0
599400	-1601.11602214029	3	2	0
599500	-1604.56489373075	5	1	0
599600	-1604.3312843165	4	1	0
599700	-1613.48075247187	6	1	0
599800	-1605.75603853458	5	1	0
599900	-1619.0774524588	6	1	0
6e+05	-1623.34106383147	7	3	0
600100	-1619.6207870089	7	3	0
600200	-1630.01028990499	7	5	0
600300	-1616.20893162568	5	3	0
600400	-1614.20806376789	6	3	0
600500	-1606.95117724374	6	1	0
600600	-1604.27942062049	5	1	0
600700	-1602.98410704472	4	3	0
600800	-1602.3870263428	3	4	0
600900	-1599.64368476187	3	3	0
601000	-1614.34719897	5	4	0
601100	-1607.65533046816	4	3	0
601200	-1615.80558154136	7	2	0
601300	-1600.69637261565	4	2	0
601400	-1617.79463177057	6	4	0
601500	-1607.18776288728	4	3	0
601600	-1602.88520672717	5	1	0
601700	-1606.61197272966	4	4	0
601800	-1604.89911117966	4	3	0
601900	-1623.35476029541	8	2	0
602000	-1619.73631775291	4	6	0
602100	-1611.5544799638	5	3	0
602200	-1609.30632115331	3	4	0
602300	-1606.11642059279	5	1	0
602400	-1606.77095644664	5	3	0
602500	-1618.69938501174	7	3	0
602600	-1609.99575665547	5	2	0
602700	-1602.52074074308	4	2	0
602800	-1606.16312688253	3	4	0
602900	-1610.02974400972	3	3	0
603000	-1611.61066699435	4	3	0
603100	-1604.20731841421	2	3	0
603200	-1607.44563706985	2	3	0
603300	-1615.10732306325	4	3	0
603400	-1608.66337647493	5	1	0
603500	-1620.4002946491	4	4	0
603600	-1613.56524754372	5	1	0
603700	-1606.21977305397	3	2	0
603800	-1606.09942412124	3	2	0
603900	-1607.95186174061	3	2	0
604000	-1614.26672114618	4	3	0
604100	-1607.58844744654	4	3	0
604200	-1596.99614621945	3	2	0
604300	-1599.96194855099	4	1	0
604400	-1601.81115954238	4	1	0
604500	-1606.44022427855	5	1	0
604600	-1620.3964754754	7	2	0
604700	-1619.56098139432	6	3	0
604800	-1627.06377335463	8	2	0
604900	-1613.28470128586	5	2	0
605000	-1611.06547439313	3	2	0
605100	-1610.06007586097	4	2	0
605200	-1618.93061563759	3	4	0
605300	-1610.2559942562	2	3	0
605400	-1613.4092912649	4	2	0
605500	-1624.1457172031	6	3	0
605600	-1605.5210861854	3	1	0
605700	-1604.66427964283	3	1	0
605800	-1609.19797109517	2	3	0
605900	-1622.24089843728	5	2	0
606000	-1616.95238234395	4	3	0
606100	-1613.91880801195	5	2	0
606200	-1610.6158325587	4	1	0
606300	-1616.21647463654	4	3	0
606400	-1624.25004351739	5	4	0
606500	-1610.27571298268	4	3	0
606600	-1599.92526724026	4	1	0
606700	-1617.49700080501	6	4	0
606800	-1604.38846254674	5	1	0
606900	-1622.44753513569	8	2	0
607000	-1615.58643413007	8	1	0
607100	-1613.08524646031	4	4	0
607200	-1609.1192836933	3	4	0
607300	-1600.79722195174	4	2	0
607400	-1622.02799004012	8	2	0
607500	-1609.03592289324	5	2	0
607600	-1604.96818026844	5	1	0
607700	-1609.48238515621	6	2	0
607800	-1617.98209048999	7	3	0
607900	-1606.47501386842	4	3	0
608000	-1606.45549323363	4	3	0
608100	-1598.16347488359	4	1	0
608200	-1606.33635526246	3	3	0
608300	-1615.2091901856	4	4	0
608400	-1607.52308388079	3	3	0
608500	-1622.12178295518	6	5	0
608600	-1603.67754797366	3	3	0
608700	-1598.32848117636	4	1	0
608800	-1616.50507747125	7	2	0
608900	-1610.26448658533	4	4	0
609000	-1615.77380486175	6	2	0
609100	-1607.28332193228	4	2	0
609200	-1607.29488213868	5	1	0
609300	-1606.14054820557	5	2	0
609400	-1613.4523924968	4	4	0
609500	-1599.76685920725	3	2	0
609600	-1597.49395751604	3	2	0
609700	-1615.15534710333	6	4	0
609800	-1608.98849638486	5	3	0
609900	-1608.84336936905	3	4	0
610000	-1606.59680462992	4	3	0
610100	-1601.54437318588	3	2	0
610200	-1599.61397144049	3	2	0
610300	-1608.85120488692	3	4	0
610400	-1605.64948821079	5	2	0
610500	-1621.35942037711	5	6	0
610600	-1617.76245125868	5	4	0
610700	-1602.47835845815	3	3	0
610800	-1607.50311989312	4	3	0
610900	-1617.46841582275	6	2	0
611000	-1610.24807885194	4	4	0
611100	-1619.38629762442	4	6	0
611200	-1608.84849156892	4	3	0
611300	-1599.87158415075	4	1	0
611400	-1598.3516031741	4	1	0
611500	-1604.10295456432	5	1	0
611600	-1599.06956036554	3	2	0
611700	-1602.37329847148	3	1	0
611800	-1599.12454875123	3	1	0
611900	-1602.50736326523	3	3	0
612000	-1612.66507592944	3	5	0
612100	-1604.0936476885	4	2	0
612200	-1614.49490445752	5	4	0
612300	-1610.10843265267	5	2	0
612400	-1610.02229026098	5	1	0
612500	-1609.89587920948	4	1	0
612600	-1622.57644232999	6	4	0
612700	-1620.57292929155	7	2	0
612800	-1624.34817268387	7	4	0
612900	-1618.86180040232	4	4	0
613000	-1617.51415979927	4	4	0
613100	-1618.20513735181	4	2	0
613200	-1609.75001602761	1	3	0
613300	-1614.91164766948	2	4	0
613400	-1611.77601981526	2	3	0
613500	-1614.6668040436	2	3	0
613600	-1613.56152246622	4	1	0
613700	-1611.7304561367	3	2	0
613800	-1623.22910924387	5	4	0
613900	-1607.95899719424	2	3	0
614000	-1608.28706144009	3	2	0
614100	-1622.56932890473	4	4	0
614200	-1616.47729060726	3	3	0
614300	-1614.42812895299	2	4	0
614400	-1618.11438949652	3	4	0
614500	-1609.31258099324	2	2	0
614600	-1613.95124133274	3	3	0
614700	-1627.17720831525	4	5	0
614800	-1617.943015262	3	3	0
614900	-1638.97491697111	1	9	0
615000	-1625.47959633202	3	5	0
615100	-1609.75924201073	3	1	0
615200	-1609.26003056638	3	1	0
615300	-1615.04410709427	2	3	0
615400	-1624.00521409587	3	4	0
615500	-1608.81631829998	1	2	0
615600	-1616.72339510135	1	4	0
615700	-1613.50111405845	1	3	0
615800	-1611.40216198513	2	2	0
615900	-1617.42994755925	4	2	0
616000	-1622.05047563144	2	5	0
616100	-1613.95605465294	3	3	0
616200	-1617.29291749393	4	2	0
616300	-1630.7848142626	6	5	0
616400	-1611.21533519062	3	2	0
616500	-1626.86182144378	6	2	0
616600	-1615.79778931598	2	4	0
616700	-1613.38795136205	3	2	0
616800	-1621.43953279926	2	5	0
616900	-1614.31540584484	4	2	0
617000	-1617.77315660629	3	3	0
617100	-1620.1390886687	4	3	0
617200	-1621.7367962834	3	4	0
617300	-1618.92589540735	5	2	0
617400	-1606.80321244953	1	2	0
617500	-1616.26106061139	3	3	0
617600	-1622.25459028941	5	3	0
617700	-1616.25361414411	4	3	0
617800	-1610.76016353999	3	3	0
617900	-1613.1015934831	3	4	0
618000	-1616.71674033494	6	1	0
618100	-1605.63436949964	3	1	0
618200	-1612.03992975295	4	2	0
618300	-1622.04942567827	4	4	0
618400	-1619.95496998544	6	2	0
618500	-1612.96477649565	3	3	0
618600	-1624.18317233041	4	6	0
618700	-1607.09065418597	4	1	0
618800	-1608.90767068695	4	1	0
618900	-1606.74155815799	3	1	0
619000	-1610.89881669246	3	3	0
619100	-1604.5312807324	3	1	0
619200	-1608.90651463214	3	2	0
619300	-1611.76403179592	3	3	0
619400	-1610.30409547484	4	2	0
619500	-1605.31399558895	2	1	0
619600	-1604.17513619185	2	2	0
619700	-1611.2092409521	2	3	0
619800	-1604.80085320764	2	2	0
619900	-1607.20321856729	3	2	0
620000	-1603.23269421203	2	1	0
620100	-1609.65751913336	4	1	0
620200	-1612.72384062833	5	1	0
620300	-1607.3283302713	4	1	0
620400	-1601.80752301129	3	3	0
620500	-1604.25759665638	3	2	0
620600	-1609.25499242981	4	3	0
620700	-1604.50559025045	3	4	0
620800	-1605.27085496709	4	1	0
620900	-1601.99966893777	3	1	0
621000	-1600.76538215389	3	1	0
621100	-1617.74083647016	4	3	0
621200	-1607.0301463885	4	1	0
621300	-1603.62321457947	3	1	0
621400	-1608.47510983199	2	1	0
621500	-1605.72504490638	2	1	0
621600	-1617.77855280719	6	1	0
621700	-1610.88375376443	4	2	0
621800	-1611.09375648827	4	2	0
621900	-1611.31951876264	3	2	0
622000	-1611.03152622281	2	3	0
622100	-1606.28035306466	4	2	0
622200	-1602.1011627131	4	1	0
622300	-1606.13289347813	2	1	0
622400	-1608.59457376113	1	2	0
622500	-1619.60097989216	4	1	0
622600	-1613.4603754327	3	2	0
622700	-1615.25704671224	3	3	0
622800	-1614.4775968733	3	3	0
622900	-1608.14923153367	2	1	0
623000	-1629.11305098044	7	2	0
623100	-1617.30308639077	5	2	0
623200	-1610.6949391341	3	1	0
623300	-1612.94162521213	3	1	0
623400	-1617.14130887443	3	3	0
623500	-1626.60454441202	3	6	0
623600	-1619.96497273146	2	4	0
623700	-1618.39871881763	3	3	0
623800	-1605.88564924356	1	2	0
623900	-1606.93767438239	2	2	0
624000	-1617.56428028447	5	2	0
624100	-1611.37978699858	4	2	0
624200	-1612.75966857433	3	4	0
624300	-1617.68736265556	5	3	0
624400	-1608.93508324277	3	2	0
624500	-1609.66001595363	3	2	0
624600	-1613.6073915715	5	2	0
624700	-1615.17866615339	5	2	0
624800	-1616.47111674784	2	5	0
624900	-1623.88936240606	3	5	0
625000	-1612.4807394386	4	2	0
625100	-1630.15103734942	8	3	0
625200	-1613.58719160329	2	4	0
625300	-1607.15628288243	3	2	0
625400	-1619.46067339781	3	4	0
625500	-1608.15594618399	2	2	0
625600	-1618.39919374246	3	3	0
625700	-1608.7381357194	1	3	0
625800	-1607.47576865392	1	2	0
625900	-1605.64695645263	1	2	0
626000	-1609.5288217579	1	3	0
626100	-1621.42042105339	4	3	0
626200	-1606.59038945162	1	2	0
626300	-1609.4532766609	1	2	0
626400	-1619.97061340227	1	5	0
626500	-1617.87395601159	2	3	0
626600	-1616.16208735572	3	4	0
626700	-1611.31694267286	3	2	0
626800	-1616.64036835403	3	3	0
626900	-1608.20729003451	2	1	0
627000	-1609.36400686417	2	2	0
627100	-1611.1945730223	4	2	0
627200	-1625.15721562092	5	4	0
627300	-1609.53496286996	2	4	0
627400	-1615.61003108549	2	6	0
627500	-1612.94832954472	4	3	0
627600	-1604.96453780776	2	2	0
627700	-1604.83840458341	2	3	0
627800	-1606.63343877427	2	3	0
627900	-1608.67795537216	2	2	0
628000	-1606.76794980099	2	3	0
628100	-1617.8689063098	4	5	0
628200	-1605.08313340095	3	2	0
628300	-1605.46737812864	2	2	0
628400	-1606.67079932066	2	3	0
628500	-1612.76523052226	3	4	0
628600	-1612.89868667925	3	4	0
628700	-1634.24107343855	4	8	0
628800	-1607.85945674403	2	4	0
628900	-1608.51225228365	2	3	0
629000	-1617.77760962927	3	5	0
629100	-1613.63330533268	3	4	0
629200	-1621.182439146	5	3	0
629300	-1614.5273363476	5	2	0
629400	-1609.92260471017	3	2	0
629500	-1615.53759733225	2	4	0
629600	-1618.32778109784	2	6	0
629700	-1608.3284616036	3	2	0
629800	-1607.2974508341	4	1	0
629900	-1607.40370691933	2	4	0
630000	-1606.95747097824	2	3	0
630100	-1604.52340103533	3	2	0
630200	-1612.35982210597	4	3	0
630300	-1607.96427786021	3	3	0
630400	-1606.50845742477	5	1	0
630500	-1613.31413426585	6	2	0
630600	-1603.949614756	5	1	0
630700	-1611.30266073245	4	4	0
630800	-1613.83834947644	6	2	0
630900	-1613.78938155422	5	3	0
631000	-1602.43524914235	4	2	0
631100	-1616.15025299277	4	5	0
631200	-1609.6001712497	5	2	0
631300	-1609.06353222103	4	2	0
631400	-1618.2832828258	5	3	0
631500	-1609.21390627691	3	1	0
631600	-1629.13064042123	7	3	0
631700	-1647.11140763249	4	9	0
631800	-1617.76343322769	3	4	0
631900	-1631.7998914656	3	5	0
632000	-1611.89084917851	3	2	0
632100	-1612.03841737634	2	3	0
632200	-1609.15119904853	2	2	0
632300	-1615.17539695376	2	4	0
632400	-1609.93793896702	3	1	0
632500	-1620.63723668614	5	1	0
632600	-1615.9267625949	5	1	0
632700	-1608.76497663226	2	2	0
632800	-1611.83154540939	3	2	0
632900	-1613.90297940159	3	2	0
633000	-1620.57578833856	5	2	0
633100	-1610.23927400109	2	2	0
633200	-1616.28062438126	3	3	0
633300	-1624.77062067473	4	4	0
633400	-1624.92353536117	4	2	0
633500	-1609.9085152007	1	2	0
633600	-1606.48830246171	2	3	0
633700	-1610.06352350983	4	2	0
633800	-1613.58360969438	5	1	0
633900	-1606.05302303427	2	3	0
634000	-1617.80147284694	4	2	0
634100	-1604.96522141669	2	3	0
634200	-1612.23884327728	4	3	0
